"Bcells","CAFs","CD4_Tcells","CD8_Tcells","Endothelial","Macrophages","NKcells","otherCells","patient_id","convergeCode","convergeMessage","RMSE_weighted","Root_mean_squared_geneExpr_weighted","spearmanR","spearmanP","pearsonR","pearsonP","regline_a_x","regline_b","regline_a_x_through0","sum_mRNAProportions"
0.00029936544859102,0.0379940791896808,0.00872809685083227,0.00118451124359627,0.0142368358309634,0.00211790238570545,1.19151715317316e-09,0.935439207859114,"TCGA-3N-A9WB",0,"",41.5553446105948,110.520645227591,0.580515987365148,4.58818932375151e-10,0.898782089636827,8.60033813923673e-36,0.890515963004542,5.8974681517922,0.90934485875619,0.0694746910827484
0.0108389079107033,0.00818442763966919,0.048655165705135,0.0217549564053435,0.0760666424009788,0.00584645723994109,6.83997197790195e-10,0.828653442014232,"TCGA-WE-A8ZT",0,"",105.766595306798,111.895763078746,0.440813696612666,7.77526062618938e-06,0.214650252780049,0.0347439465204263,0.0803363600790937,14.6261037889612,0.149656068248343,0.182868966599264
0.00513685919428092,0.0275466840430317,0.0216767834633526,0.00257771816778819,0.0196284694719538,0.0116106949813859,0.000339684913626702,0.91148310576458,"TCGA-BF-A1Q0",0,"",37.084899174428,88.5968518509356,0.602934988428361,0,0.85450203155706,9.01746418409017e-29,0.759001058248154,6.80807631909334,0.793575312575467,0.114513695156271
0.0562099237806525,0.0380111098845903,7.45601245798476e-07,3.26355173012685e-06,0.087356583291331,0.198226207229022,0.015869027259287,0.604323139402142,"TCGA-Z2-AA3V",1,"",318.552766648916,515.110485867325,0.559357248053861,4.30490821108853e-09,0.754930919816036,4.20985707605624e-19,0.550012227209979,61.2722904911317,0.577964497404718,0.599009094461038
0.000537376609141659,0.113358566256395,0.0554644173278252,0.000289713030762801,0.0485267946223181,0.00975991274260399,1.07062799845694e-05,0.772052513130969,"TCGA-DA-A1IC",0,"",1501.19619557097,1531.18868994123,0.580712181779928,3.45766425955037e-10,0.158537946264375,0.120901043699906,0.0311721753007568,60.1167131407157,0.039073597917654,0.246198658702614
0.0017747516679136,0.338081539447108,0.00673548262481157,3.13492853995989e-07,0.0949194644551395,0.0485654728947189,0.000796670580297139,0.509126304837157,"TCGA-FS-A1ZB",0,"",290.240172412032,873.773760572699,0.768514622343783,0,0.914420436782973,4.30791771835586e-39,0.904231496285881,49.6442223688177,0.925001408877465,0.546959449462714
0.00421549528758592,0.0253190678226924,0.0453290520894158,0.00635213689403562,0.0351146480478868,0.0354214715257661,6.93989343950559e-09,0.848248121392724,"TCGA-D3-A5GU",0,"",96.593890476734,152.205506684082,0.647814538186409,0,0.766197192030051,6.01482149655026e-20,0.602600033496687,14.7335891420868,0.644353900436048,0.221566482129973
0.00637122690184852,0.0816349469379161,0.0106789398105459,0.00214920445845673,0.0127962186679554,0.0158321956319454,1.60607868893039e-07,0.870537106983463,"TCGA-D3-A2J6",0,"",119.701783663162,248.058438709303,0.514385651167684,1.11248384423044e-07,0.827623145979254,1.46026877832261e-25,0.769171743312023,21.6399596845088,0.798732406968071,0.1631284204355
6.12401214723978e-05,0.0617489679042343,0.0098182935260159,0.0152767354697135,0.029349084644477,0.00641666451122099,7.99809200594031e-05,0.877249032902806,"TCGA-XV-AAZW",0,"",61.1716719306108,176.55019422782,0.657621613877256,2.52856417690451e-13,0.908758400976008,7.89551690929927e-38,0.861092251207258,6.03841420066815,0.874917258632229,0.136619534340967
0.000923800198769693,0.0401136395270739,0.0254418299511598,0.00480704542881978,0.0347324960914311,0.00752398514852711,0.000101679261606344,0.886355524392612,"TCGA-EB-A44P",0,"",56.6373942908733,123.126797596809,0.673969072164948,0,0.872116940690013,3.01576080831875e-31,0.813934884786999,5.57841800777534,0.835393109791315,0.130025583274794
0.00959757605693698,0.0120743069330402,0.0118754902477936,2.58278294212269e-07,0.0155091092905099,0.015155413445306,1.33195448916244e-05,0.935774526203228,"TCGA-EB-A4OY",0,"",51.0777366026909,74.8809898312321,0.457911173947239,2.40555634429394e-06,0.705625361672035,7.0177399115017e-16,0.551648546060239,7.96895888185359,0.600753999159074,0.0989417599833289
0.000832723139418461,0.0181567025456856,0.0314621847958677,0.0212107568360068,0.0164020148756787,0.00655311803938899,3.2961339164855e-10,0.90538249943834,"TCGA-YD-A89C",0,"",63.4681233792357,82.6209177444215,0.466991025356095,1.4223648871724e-06,0.583588897432875,3.53079076803697e-10,0.416847817834817,8.38577541841006,0.472288818115283,0.108941404272609
0.000784069697205883,0.178364164442763,0.032314687892589,7.88201333803208e-06,0.0284709624933156,0.048092446236825,2.42646193777045e-08,0.711965762959344,"TCGA-ER-A19M",0,"",174.665363729413,481.897130059037,0.738213819610749,6.27279612127985e-18,0.886902642738113,1.25876760429126e-33,0.841240081337719,33.036941738038,0.867419218591936,0.365564146624924
0.0680037067708745,0.0189564807772681,0.0868013032257632,6.80130296037053e-06,0.0591843645547176,0.0168704209404349,6.31999077583798e-10,0.750176921795982,"TCGA-EE-A2M7",0,"",100.72111989132,128.43693421575,0.436712460265813,7.74802693007873e-06,0.606433408532947,4.60901671405867e-11,0.425571041441874,15.2796839327445,0.513124072114548,0.280221498494515
0.0264912210729704,0.0251045462395322,0.073486149361105,0.00417031790292091,0.0371731803744668,0.0690741254529375,0.00170958589688253,0.762790873699185,"TCGA-DA-A1HW",0,"",176.442416480673,258.043128202227,0.58034399326741,3.72091038977368e-10,0.696620130126122,2.31180628837103e-15,0.478716853300535,25.7823077876641,0.513981916795476,0.351044534427888
0.00592693994632349,0.0345835660197298,0.0254309083217613,5.5536096353704e-09,0.0206955933603736,0.0169587034726585,0.000394157487437923,0.896010125838106,"TCGA-BF-A5EO",0,"",50.2185845279966,114.362106911491,0.589141068798653,0,0.853097392467576,1.37513596527365e-28,0.814121087524306,8.68147936201559,0.85102599638696,0.140917775743419
0.000869234003020619,0.0761799402982846,0.0331977698380459,0.000480493926090891,0.0321082412336293,0.0234304309119609,2.0608875348354e-08,0.833733869180093,"TCGA-ER-A3PL",0,"",129.671104530381,243.424357669088,0.629984680564773,4.73366433715477e-12,0.842582032570858,2.83378041749024e-27,0.767564124773174,13.0896097459419,0.793225233795156,0.212956322859032
0.0538578141212698,0.064103772290526,0.0677527762956402,5.9192659309528e-09,0.0448389579982691,0.0303399697773302,2.46292039324238e-08,0.739106678968495,"TCGA-EE-A29N",0,"",81.6099150694373,202.35220372797,0.666118767094467,0,0.862141904727981,8.38423166686585e-30,0.775183427110705,16.4319045744215,0.814488002513943,0.313569313963681
0.000133212407868658,0.0636336153689281,0.0179636808713923,0.0050671501343295,0.0355316221410622,0.00778670990137067,0.000867357131830757,0.869016652043218,"TCGA-FS-A4F5",0,"",80.9935098130908,188.868558299759,0.651141384388807,0,0.852478291345636,1.65391983445853e-28,0.811575754225067,10.3645429874773,0.833992236963812,0.147737427957076
0.00506825142108457,0.0620681854637337,0.0163913661994189,1.97182195582057e-06,0.0310845591450188,0.0125180589720941,0.00151535622335456,0.87135225075334,"TCGA-EB-A553",0,"",117.165476009968,204.103695698632,0.717191773616663,0,0.751550826464143,7.39530819352002e-19,0.64690685125512,16.6766864960508,0.679662033941303,0.155569956995014
0.0163509999545318,0.0393825995844309,0.0520806568976134,5.24606439116287e-08,0.0363679630485216,0.0496989726437647,0.0100029357869636,0.79611581962353,"TCGA-ER-A19G",0,"",105.008703437691,196.288851823264,0.635085735325058,0,0.791479633936191,4.98863241372542e-22,0.628598226454496,22.3665635220065,0.672968924073782,0.293668397166505
