"T cells","CD8 T cells","Cytotoxic lymphocytes","B lineage","NK cells","Monocytic lineage","Myeloid dendritic cells","Neutrophils","Endothelial cells","Fibroblasts","patient_id"
2.55695796116537,3.82916964882818,3.08752836228992,2.93386839223632,1.43947832656785,3.64881601815153,2.46811914639801,2.02414672241993,3.18987680436788,6.52521688129625,"TCGA-BF-A1PX"
2.10821023883225,2.60461697681565,1.91016764113968,4.76223699563408,0.949040712598482,3.45831346654095,1.8384720993484,1.20788548342703,2.57700075644241,6.15970060078904,"TCGA-D3-A2JN"
0.722453794017671,0.025879273023259,0.543808187269378,1.15888643476885,0.131993210012777,1.94791952942463,0.518567650591081,1.76816578496304,2.68393786748537,4.95137240229202,"TCGA-D3-A8GL"
0.844695945931749,0.253505262186697,1.23416926688053,1.93751625620276,0.146543378792241,1.05418098807743,0.889301883725392,1.60366804497107,1.49778031129432,4.72383024169035,"TCGA-BF-AAOX"
3.2826575807482,4.0709559896419,3.24337609066829,3.05735216342395,0.988596188440383,3.93014612407644,2.10721335919141,1.47949000462458,1.96486388902506,3.27210132361771,"TCGA-EE-A2GU"
3.19323207847135,2.33468267993572,2.28588218070968,3.01316039850846,0.64478315364112,5.31830388143022,2.17127038730871,1.74417171088237,3.0479907909544,7.63979869233815,"TCGA-GN-A266"
1.05606469888396,0.433386809157736,0.953627190247108,1.33912612235953,0.148832126987232,1.68546186626626,1.04943923945725,1.22685139553673,1.51963264178454,3.97441023865208,"TCGA-DA-A1IA"
4.30432826410368,5.56495427787196,4.31392285443148,4.29228765686186,1.78979459923426,5.03072929883714,2.87120302017804,1.54634687832312,1.84194567667532,4.46985430872167,"TCGA-W3-AA1W"
0.386600747940083,0.0985543072207295,0.607592654253895,1.25868930878904,0.289829490793171,1.11065098008437,0.303518499386843,1.40377492896985,1.99290340823769,3.85390328393884,"TCGA-D3-A3ML"
2.08601504839726,2.32337006906127,2.16378151938465,1.70606054986237,0.385108975467773,4.95153696039434,3.11572338168946,1.71377851253903,2.64209943215332,6.18099118331371,"TCGA-ER-A19Q"
1.18771442487058,0.311038030022305,1.90221559583547,2.29750011138274,0.238964364346955,1.84457910613006,0.48451092394421,1.58001676250392,2.01217486631058,3.91924533715889,"TCGA-FS-A1ZZ"
1.42546049946588,0.828062839795359,2.03677053732699,1.72471291155187,0.326628541602885,2.07540749979945,0.93694912842843,1.78678994732761,2.40066006301528,4.53886500209993,"TCGA-FW-A3I3"
2.90760448221191,3.08898959256785,2.21709298426158,1.37061059252533,0.596340330974553,3.92355853183108,1.25536500905533,1.98994996319262,2.50701027390084,6.54554052988991,"TCGA-ER-A197"
3.27799352910653,4.65075307264569,3.13673136130677,4.46579685014929,1.33326511975171,4.23936189285208,1.67873072224965,1.13554869607602,1.82737408588516,5.09919712363383,"TCGA-EB-A5SG"
0.955092448411388,0.218595201550857,1.15252525216161,1.49400191416221,0.0849592459485065,1.84723687589588,0.787606530191674,1.7358897073501,2.56319278632255,6.74677740495738,"TCGA-EE-A29A"
1.09024934969133,0.154583209053069,0.975942338456232,1.21005238743643,0.274848778987989,2.53574403292031,0.801537335968594,1.92196786925642,2.13272360050043,6.24676781773088,"TCGA-FR-A726"
1.15950600696779,0.133300476229776,1.50232135915946,1.30938346035205,0.330248538684098,2.12609627076046,1.58553816812152,2.42695123476128,2.36947237616076,5.36819526326316,"TCGA-EB-A4IQ"
1.7887740880199,1.76243386516611,1.97119211678869,3.16354188392067,0.532041491041522,3.17034522153539,0.829660261023202,1.42735384165741,2.98917841410111,3.97647143038225,"TCGA-EE-A2MS"
2.38734766016523,2.9495536085601,2.38365257909128,3.80832833740891,1.3091266250983,4.01734546592117,1.42787159846796,1.49019404444786,1.99872606239649,4.92249209314863,"TCGA-D9-A3Z1"
1.09508470878077,0.938398718582939,1.53892820284668,2.23702356685222,0.131083715161684,1.27122352015151,0.531802811175174,1.07205960675878,1.22711889961924,3.287649385175,"TCGA-W3-AA21"
1.15610077561464,0.218595201550857,0.820483280401179,1.66967806454408,0.11566727989772,1.51374817406255,0.57138830601876,1.6298640586755,1.43090737082757,5.54725210348719,"TCGA-EB-A82C"
1.50112991244908,1.56915079356325,1.75148079698296,2.61023684444339,0.380593894320989,2.58719811212551,1.03659397391498,1.46075770940375,1.99628935237542,5.06792964093162,"TCGA-DA-A95W"
3.39874129481559,3.1413346895631,2.44776290201734,3.03166133849846,1.74352231325502,4.58135723270783,3.16057338477481,1.86534963896708,3.72370337455257,7.93213670548648,"TCGA-ER-A195"
2.29572421965538,1.49021069545115,1.62581612462507,5.67407353463218,0.629518877544161,3.08444217349333,1.44115195663423,1.3944320051345,2.56760518040062,5.7981198392749,"TCGA-D9-A3Z3"
2.18385076753032,2.53129411633474,1.96359719088829,1.68066927737161,0.581701351048669,3.63973820606269,1.39425537147374,1.40858328237023,2.50016655618725,4.52241851084616,"TCGA-EE-A2MP"
1.81203516562793,0.762391341031846,1.54816501060045,2.10586024848237,0.240456236727659,3.35273927662592,1.7126383330874,2.15243991159741,2.49534044375984,6.11739663572848,"TCGA-EB-A3XC"
1.74904555492884,0.931153530520226,1.59999886068003,0.443864702089854,0.466543088365212,1.84659192389313,1.8777868774552,1.62564122915241,1.18567763532514,4.13404719026845,"TCGA-EB-A51B"
1.5484262115844,0.418783638511739,1.54835706642077,2.65635608623785,0.373540131002703,4.23722344847795,2.11571682283338,2.53490454487283,4.09778938859295,8.43950086283155,"TCGA-EE-A2GD"
2.24775865790694,1.8185233820663,3.37781606597588,3.39702761361311,0.639507066098698,3.95351023137446,3.11063048520363,1.64745954148598,2.9901960620099,6.00308243743901,"TCGA-DA-A1I1"
2.55412450835223,2.22727899446832,2.22438206258162,2.73043932913479,0.457949257401819,3.22620457363698,4.1174271802353,2.53290770460854,3.35871748564029,7.19881781624508,"TCGA-EB-A3XD"
2.36754151650593,2.79204321751819,2.46043202562063,3.89079147278297,1.0043965406098,3.5941187580203,2.36391837470377,1.60281174254764,2.9452854245853,5.13103261452509,"TCGA-D3-A3CE"
1.86555572519807,1.71087805019588,1.61604550016112,3.216125090924,0.515496674595534,2.62008686847043,0.761119439753849,1.16983696500404,1.83818235300453,5.11919634196457,"TCGA-EB-A82B"
1.33547518536228,0.421694581180292,1.63787638153063,2.17308560170511,0.311949413684714,3.00863589411909,0.924835976766697,1.52742526202869,2.13795579553744,4.8674335907384,"TCGA-GN-A8LN"
1.40906709378781,0.409255146684838,0.834648267238534,1.91697368654446,0.205334169390485,2.51718138408384,1.36223940744944,2.2443033292876,2.03451886923753,4.84641493694356,"TCGA-EB-A6QY"
0.798850995753861,0.172615521813478,1.64724593129223,0.945885553688859,0.229849348670029,1.75382930871043,0.78559148400103,1.44461088173017,2.47875897857182,5.46753325152403,"TCGA-EB-A6QZ"
